shn,Tshiat_Gu,n,Han_Ji,Ji_Gi_Kai_Sik,note1,note2,Tshiat_Gu2,unknown
1857,居影,3,景,大也明也像也光也炤也又姓齊景公之後後漢有景丹,,,居影,
1857,居影,4,境,界也,,,居影,
1857,居影,5,璥,玉名,,,居影,
1857,居影,6,蟼,蛙屬,,,居影,
1857,居影,7,㯳,所以正弓出周禮亦作檠,,,居影,
1857,居影,8,憼,敬也,,,居影,
1858,於丙,1,影,形影於丙切八,,,於丙,
1858,於丙,2,璟,玉光彩出埤蒼,,,於丙,
1858,於丙,3,璄,上同,,,於丙,
1858,於丙,4,䭘,飽亦作䭊,,,於丙,
1858,於丙,5,摬,中擊,,,於丙,
1858,於丙,6,㲟,毛車,,,於丙,
1858,於丙,7,𠝟,玉篇云刺也,,,於丙,
1858,於丙,8,𩘑,髙風,,,於丙,
1859,所景,1,省,省署漢書曰舊名禁中避元后諱改爲省中又姓左傳宋大夫省臧所景切又息井切九,,,所景,
1859,所景,2,眚,過也災也,,,所景,
1859,所景,3,㾪,瘦㾪,,,所景,
1859,所景,4,𡞞,減也,,,所景,
1859,所景,5,䚇,䚇腳露也,,,所景,
1859,所景,6,𨵥,𨵥府今爲省字,,,所景,
1859,所景,7,㼳,㼬㼳耳瓶,,,所景,
1859,所景,8,渻,水名亦丘名,,,所景,
1859,所景,9,𨜜,上同,,,所景,
1860,于憬,1,永,長也引也逺也遐也亦姓出何氏姓苑于憬切二,,,于憬,
1860,于憬,2,栐,木可爲笏,,,于憬,
1861,許永,1,𦬺,小風許永切一,,,許永,
1862,武永,1,皿,器皿武永切三,,,武永,
1862,武永,2,𥥊,𥥊戸土穴,,,武永,
1862,武永,3,𥁰,盟也,,,武永,
1863,俱永,1,憬,逺也俱永切六,,,俱永,
1863,俱永,2,囧,光也,,,俱永,
1863,俱永,3,煚,火也,,,俱永,
1863,俱永,4,璟,玉光,,,俱永,
1863,俱永,5,臩,驚走皃,,,俱永,
1863,俱永,6,暻,明也曲礼悟也,,,俱永,
1864,何梗,1,杏,果名廣志曰滎陽有白杏鄴有赤杏黃杏何梗切三,,,何梗,
1864,何梗,2,莕,莕菜,,,何梗,
1864,何梗,3,荇,上同,,,何梗,
1865,莫幸,1,猛,勇猛又嚴也害也惡也亦姓左傳[晉/宋]大夫猛獲之後莫[幸/杏]切六,,,莫幸,
1865,莫幸,2,𥋝,𥋝盯視皃,,,莫幸,
1865,莫幸,3,蜢,[蚱/虴]蜢蟲,,,莫幸,
1865,莫幸,4,艋,舴艋小船舴陟格切,,,莫幸,
1865,莫幸,5,鱦,舴艋小船舴陟格切,,,莫幸,
1865,莫幸,6,鄳,舴艋小船舴陟格切,,,莫幸,
1866,古猛,1,礦,金璞也古猛切七,,,古猛,
1866,古猛,2,鑛,上同,,,古猛,
1866,古猛,3,𨥥,古文,,,古猛,
1866,古猛,4,𪍿,𪍿麥,,,古猛,
1866,古猛,5,䵃,上同,,,古猛,
1866,古猛,6,獷,犬也又居往切獷平縣名在漁陽,,,古猛,
1866,古猛,7,穬,榖芒又曰稻不熟,,,古猛,
1867,布梗,1,浜,浦名布梗切又布耕切三,,,布梗,
1867,布梗,2,㑟,詐僞人也,,,布梗,
1867,布梗,3,𧚭,𧚭急皃,,,布梗,
1868,張梗,1,盯,盯𥋝張梗切一,,,張梗,
1869,徒杏,1,瑒,祀宗廟圭名長一尺二寸徒杏切又音暢一,,,徒杏,
1870,烏猛,1,䁝,淸潔烏猛切三,,,烏猛,
1870,烏猛,2,浻,㴄澋水回旋也,,,烏猛,
1870,烏猛,3,奣,六合淸朗,,,烏猛,
1871,德冷,1,打,擊也德冷切又都挺切一,,,德冷,
1872,魯打,1,冷,寒也魯打切又魯頂切一,,,魯打,
1873,乎䁝,1,卝,金玉未成器也[呼/乎]䁝切二,,,乎䁝,
1873,乎䁝,2,澋,㴄澋水回旋也,,,乎䁝,
1874,蒲猛,1,鮩,鮊魚别名蒲猛切一,,,蒲猛,
1875,苦礦,1,𥉁,𥉁然舉目也苦礦切又音句一,,,苦礦,
1876,拏梗,1,檸,木皮入酒浸治風拏梗切一,,,拏梗,
1877,古幸,1,耿,耿介也又耿耿不安也又姓晉大夫趙夙滅耿因封焉遂以國爲氏古幸切三,,,古幸,
1877,古幸,2,𦵸,芋莖也,,,古幸,
1877,古幸,3,𥉔,𥉔䁅視皃,,,古幸,
1878,武幸,1,䁅,武幸切三,,,武幸,
1878,武幸,2,鼆,句鼆魯邑名,,,武幸,
1878,武幸,3,黽,蛙屬,,,武幸,
1879,胡耿,1,幸,說文作𡴘吉而免凶也从屰从夭夭死之事故死謂之不𡴘胡耿切四,,,胡耿,
1879,胡耿,2,𠂷,見上注,,,胡耿,
1879,胡耿,3,倖,儌倖,,,胡耿,
1879,胡耿,4,㼬,㼬㼳瓶有耳,,,胡耿,
1880,蒲幸,1,𠊧,俱也或作併羅列也蒲幸切四,,,蒲幸,
1880,蒲幸,2,𩶁,蛤𩶁,,,蒲幸,
1880,蒲幸,3,蠯,上同,,,蒲幸,
1880,蒲幸,4,螷,亦同,,,蒲幸,
1881,普幸,1,皏,皏㿣薄皃普幸切一,,,普幸,
1882,疾郢,1,靜,安也謀也和也息也疾郢切十,,,疾郢,
1882,疾郢,2,睜,眳睜不恱視也,,,疾郢,
1882,疾郢,3,𩇕,淸飾,,,疾郢,
1882,疾郢,4,靖,立也思也理也審也又姓齊靖郭君之後風俗通云單靖公之後,,,疾郢,
1882,疾郢,5,妌,女人貞絜也,,,疾郢,
1882,疾郢,6,婧,上同,,,疾郢,
1882,疾郢,7,穽,坑也,,,疾郢,
1882,疾郢,8,阱,上同,,,疾郢,
1882,疾郢,9,猙,獸如狐有翼又音爭,,,疾郢,
1882,疾郢,10,竫,[停/亭]安,,,疾郢,
1883,之郢,1,整,正也齊也之郢切二,𢿋左上原从来,,之郢,
1883,之郢,2,⿱⿰来攵正,俗,,,,
1884,丑郢,1,逞,通也疾也盡也丑郢切六,䩶右原作𧈪,,丑郢,
1884,丑郢,2,騁,馳騁又走也,䩶右原作𧈪,,丑郢,
1884,丑郢,3,裎,襌衣,䩶右原作𧈪,,丑郢,
1884,丑郢,4,悜,慏悜意不盡也,䩶右原作𧈪,,丑郢,
1884,丑郢,5,䩶,驂具又丑善切,䩶右原作𧈪,,丑郢,
1884,丑郢,6,睈,視也又意不盡,䩶右原作𧈪,,丑郢,
1885,以整,1,郢,楚地以整切三,,,以整,
1885,以整,2,浧,泥也,,,以整,
1885,以整,3,梬,梬棗似𣐈而小,,,以整,
1886,巨郢,1,痙,風強病也巨郢切二,,,巨郢,
1886,巨郢,2,涇,[涇/𠗊]玉篇云寒也,,,巨郢,
1887,餘頃,1,潁,水名在汝南亦州名禹貢豫州之境春秋時沈丘也秦爲潁川郡漢爲汝南郡之汝隂後魏置潁州餘頃切二,,,餘頃,
1887,餘頃,2,穎,禾末也穗也又姓左傳有穎考叔,,,餘頃,
1888,良郢,1,領,理也録也說文頃也良郢切六,,,良郢,
1888,良郢,2,嶺,山坡也裴濳廣州記云大𢈔始安臨賀桂陽揭陽爲五嶺與鄧德明南康記云别也,,,良郢,
1888,良郢,3,阾,古文,,,良郢,
1888,良郢,4,柃,木名[-/灰]可染,,,良郢,
1888,良郢,5,袊,衣袊禮[-/云]左執領不從衣,,,良郢,
1888,良郢,6,䕘,草名,,,良郢,
1889,居郢,1,頸,項也居郢切又巨成切一,,,居郢,
1890,必郢,1,餅,必郢切五,,,必郢,
1890,必郢,2,屏,蔽也爾雅曰屏謂之樹又廣雅曰罘罳謂之屏風俗通云郷大夫帷士以廉以自鄣蔽,,,必郢,
1890,必郢,3,鉼,鉼金謂之鈑周禮祭五帝則供鉼金,,,必郢,
1890,必郢,4,併,併合和也又必姓切,,,必郢,
1890,必郢,5,䴵,索䴵出食苑,,,必郢,
1891,去潁,1,頃,田百𠭇也去潁切六,,頃古文頔準《康熙字典》,去潁,
1891,去潁,2,頔,古文,,頃古文頔準《康熙字典》,去潁,
1891,去潁,3,㩩,竟也,,頃古文頔準《康熙字典》,去潁,
1891,去潁,4,檾,枲草,,頃古文頔準《康熙字典》,去潁,
1891,去潁,5,苘,並上同,,頃古文頔準《康熙字典》,去潁,
1891,去潁,6,䔛,並上同,,頃古文頔準《康熙字典》,去潁,
1892,子郢,1,井,說文曰八家一井象構韓形·𦉥之象也古者伯益初作丼今作井見經典省又姓姜子牙之後也左傳有井伯子郢切二,,,子郢,
1892,子郢,2,𨙷,𨙷邢地名,,,子郢,
1893,於郢,1,廮,安也又廮陶縣名在趙州於郢切五,,,於郢,
1893,於郢,2,𨟙,地名,,,於郢,
1893,於郢,3,癭,瘤也博物志云山居之人多癭疾,,,於郢,
1893,於郢,4,𣤵,𣤵氣,,,於郢,
1893,於郢,5,𦡺,滯氣,,,於郢,
1894,七靜,1,請,乞也求也問也謁也七靜切又疾盈疾姓二切二,,,七靜,
1894,七靜,2,睛,眳睛不悅目皃出字林又音精,,,七靜,
1895,息井,1,省,察也審也息井切六,,,息井,
1895,息井,2,渻,說文曰少減也一曰水門又水出丘前謂之渻丘,,,息井,
1895,息井,3,睲,睲睲照視,,,息井,
1895,息井,4,惺,惺悟出字林,,,息井,
1895,息井,5,㮐,爼几名,,,息井,
1895,息井,6,𢜫,𢜫悟皃俗,,,息井,
1896,亡井,1,眳,眳睛亡井切二,,,亡井,
1896,亡井,2,慏,慏悜意不盡也,,,亡井,
1897,丈井,1,徎,雨後徑也丈井切[一/二],,,丈井,
1897,丈井,2,𣵹,[𣵹/塣]通也,,,丈井,
1898,戸頂,1,迥,逺也戸頂切五,,,戸頂,
1898,戸頂,2,冋,空也,,,戸頂,
1898,戸頂,3,炯,光也明也又音熲,,,戸頂,
1898,戸頂,4,泂,詩云泂酌,,,戸頂,
1898,戸頂,5,𦳖,草名,,,戸頂,
1899,古迥,1,熲,光也又輝也古迥切八,,,古迥,
1899,古迥,2,炅,光也又古惠切,,,古迥,
1899,古迥,3,炯,火明皃又音迥,,,古迥,
1899,古迥,4,𠖷,凔寒,,,古迥,
1899,古迥,5,㯋,篋名,,,古迥,
1899,古迥,6,𩚱,𩚱飽,,,古迥,
1899,古迥,7,煛,[煛/𥉁]目驚皃,,,古迥,
1899,古迥,8,𧍮,𧍮𧑗似蛙,,,古迥,
1900,莫迥,1,茗,茗草莫迥切七,,,莫迥,
1900,莫迥,2,嫇,嫇奵自持也,,,莫迥,
1900,莫迥,3,酩,酩酊,,,莫迥,
1900,莫迥,4,瀴,瀴涬大水皃,,,莫迥,
1900,莫迥,5,溟,上同,,,莫迥,
1900,莫迥,6,眳,眳睛,,,莫迥,
1900,莫迥,7,姳,姳好,,,莫迥,
1901,都挺,1,頂,頂𩕳頭上說文顚也都挺切十三,,,都挺,
1901,都挺,2,𩠑,上同,,,都挺,
1901,都挺,3,𩕢,籀文,,,都挺,
1901,都挺,4,奵,嫇奵,,,都挺,
1901,都挺,5,耵,耵聹耳垢,,,都挺,
1901,都挺,6,鼎,說文云鼎三足兩耳和五味之寶器禹收九牧之金鑄鼎荆山之下,,,都挺,
1901,都挺,7,薡,草名,,,都挺,
1901,都挺,8,酊,酩酊,,,都挺,
1901,都挺,9,濎,濎濘水皃,,,都挺,
1901,都挺,10,葶,葶䔭毒草,,,都挺,
1901,都挺,11,靪,補履又音丁,,,都挺,
1901,都挺,12,打,擊也又都冷切,,,都挺,
1901,都挺,13,㞟,展也,,,都挺,
1902,徒鼎,1,挺,挺出說文拔也徒鼎切十二,,,徒鼎,
1902,徒鼎,2,艇,小船,,,徒鼎,
1902,徒鼎,3,鋌,金鋌,,,徒鼎,
1902,徒鼎,4,梃,木片,,,徒鼎,
1902,徒鼎,5,娗,長好皃,,,徒鼎,
1902,徒鼎,6,町,田𠭇又音汀,,,徒鼎,
1902,徒鼎,7,霆,疾雷又音庭,,,徒鼎,
1902,徒鼎,8,莛,草莖又音庭,,,徒鼎,
1902,徒鼎,9,涏,[涇/𠗊]寒,,,徒鼎,
1902,徒鼎,10,蜓,蟲名又徒典切,,,徒鼎,
1902,徒鼎,11,訂,平議,,,徒鼎,
1902,徒鼎,12,誔,詭言,,,徒鼎,
1903,他鼎,1,珽,玉名說文曰大圭長三尺[抒/杼]上終葵首他鼎切十二,,,他鼎,
1903,他鼎,2,圢,平也,,,他鼎,
1903,他鼎,3,脡,脯胊,,,他鼎,
1903,他鼎,4,侹,長也直也代也敬也,,,他鼎,
1903,他鼎,5,頲,直也,,,他鼎,
1903,他鼎,6,徎,徑也,,,他鼎,
1903,他鼎,7,𡈼,善也,,,他鼎,
1903,他鼎,8,町,田塸,,,他鼎,
1903,他鼎,9,艼,葋也又秃鈴切,,,他鼎,
1903,他鼎,10,𤱹,田器,,,他鼎,
1903,他鼎,11,𦉬,𦉬𦊓小網,,,他鼎,
1903,他鼎,12,䦐,[䦐/閏]門上關,,,他鼎,
1904,徂醒,1,汫,汫濙小水皃徂醒切一,,,徂醒,
1905,烏迥,1,濙,汫濙烏迥切一,,,烏迥,
1906,去挺,1,謦,謦欬也去挺切一,,,去挺,
1907,乃挺,1,𩕳,頂𩕳乃挺切五,,,乃挺,
1907,乃挺,2,聹,耵聹,,,乃挺,
1907,乃挺,3,䗿,似蛙,,,乃挺,
1907,乃挺,4,濘,泥也又乃定切,,,乃挺,
1907,乃挺,5,䔭,葶䔭,,,乃挺,
1908,胡頂,1,婞,很也胡頂切七,,,胡頂,
1908,胡頂,2,涬,瀴涬大水皃,,,胡頂,
1908,胡頂,3,𩷏,魚名,,,胡頂,
1908,胡頂,4,鋞,似鐘而長,,,胡頂,
1908,胡頂,5,脛,魚名,,,胡頂,
1908,胡頂,6,𢙼,𢙼恨,,,胡頂,
1908,胡頂,7,緈,絓緈,,,胡頂,
1909,蘇挺,1,醒,醉歇也蘇挺切二,,,蘇挺,
1909,蘇挺,2,箵,箵笭篝籠,,,蘇挺,
1910,補鼎,1,鞞,刀室補鼎切一,,,補鼎,
1911,口迥,1,褧,褧衣說文檾也口迥切六,,,口迥,
1911,口迥,2,檾,枲屬,,,口迥,
1911,口迥,3,苘,上同,,,口迥,
1911,口迥,4,烓,行竈又烏圭切,,,口迥,
1911,口迥,5,顈,襌也,,,口迥,
1911,口迥,6,絅,衣,,,口迥,
1912,古挺,1,剄,斷首古挺切二,,,古挺,
1912,古挺,2,烴,焦臭,,,古挺,
1913,匹迥,1,頩,斂容匹迥切一,,,匹迥,
1914,烟涬,1,巊,巊溟山水烟涬切三,,,烟涬,
1914,烟涬,2,𩳍,誣厭,,,烟涬,
1914,烟涬,3,瀴,瀴涬大水皃,,,烟涬,
1915,力鼎,1,笭,篝笭籠也力鼎切三,,,力鼎,
1915,力鼎,2,𦊓,𦉬𦊓小網,,,力鼎,
1915,力鼎,3,冷,寒也又姓前趙録有徐州刺史冷道字安義又盧打切,,,力鼎,
1916,蒲迥,1,竝,比也蒲迥切四,,,蒲迥,
1916,蒲迥,2,並,上同,,,蒲迥,
1916,蒲迥,3,鮩,白魚名也,,,蒲迥,
1916,蒲迥,4,併,立竝又必姓切,,,蒲迥,
1917,火迥,1,詗,明悟了知也火迥切一,,,火迥,
1918,五剄,1,䀴,直視皃也五剄切二,,,五剄,
1918,五剄,2,矨,小皃,,,五剄,
1919,A,1,拯,救也助也無韻切音蒸上聲五,,,,
1919,A,2,抍,[同上],,,,
1919,A,3,撜,並上同見說文,,,,
1919,A,4,𨋬,[⊟氶車/𨋬],,,,
1919,A,5,氶,晉譙王名,,,,
1920,丑拯,1,庱,亭名在吳晉陵丑拯切又恥陵切一,,,丑拯,
1921,其拯,1,殑,殑㱡欲死也其拯切一,,,其拯,
1922,色庱,1,㱡,殑㱡色庱切一,,,色庱,
1923,多肯,1,等,齊也類也比也輩也多肯切一,,,多肯,
1924,普等,1,倗,不肯也普等切二,,,普等,
1924,普等,2,剻,穆天子傳云西征至䣙郭璞云國名也前漢書有䣙成侯,,,普等,
1925,苦等,1,肯,可也說文作肎骨閒肉肎肎著也一曰骨無肉苦等切二,,,苦等,
1925,苦等,2,肎,上同,,,苦等,
1926,奴等,1,能,夷人語奴等切本又奴登切一,,,奴等,
1927,云久,1,有,有無又果也取也質也又也又姓孔子弟子有若又漢複姓有男氏禹後分封以國爲姓出史記云久切九,,,云久,
1927,云久,2,右,左右也又漢複姓五氏左傳宋樂大心爲右師其後因官爲氏漢有中郎右師譚晉賈華爲右行因官爲氏漢有御史中丞右行綽何氏姓苑有右閭右扈右南等氏,,,云久,
1927,云久,3,䳑,鳥名似雉,,,云久,
1927,云久,4,友,朋友同志爲友,,,云久,
1927,云久,5,㕛,上同出說文,,,云久,
1927,云久,6,䀁,器也又[余/于]救切,,,云久,
1927,云久,7,𥁓,上同,,,云久,
1927,云久,8,栯,木名服之不妬又於六切,,,云久,
1927,云久,9,䒴,草名,,,云久,
1928,力久,1,柳,木名說文作桺小楊也从木丣聲丣古文酉餘倣此又姓出河東本自魯孝公子展之孫以王父字爲展氏至展禽食采於柳因爲氏魯爲楚滅柳氏入楚楚爲秦滅乃遷晉之解縣秦置河東郡故爲河東解縣人力久切十四,,,力久,
1928,力久,2,罶,魚梁,,,力久,
1928,力久,3,𦊑,上同,,,力久,
1928,力久,4,懰,好也,,,力久,
1928,力久,5,珋,石之有光璧珋也說文本音留,,,力久,
1928,力久,6,𩖴,䬀𩖴風皃,,,力久,
1928,力久,7,嬼,妖美又嫠婦也,,,力久,
1928,力久,8,䉧,竹聲,,,力久,
1928,力久,9,𪕋,似鼠而大又音留,,,力久,
1928,力久,10,熮,火爛,,,力久,
1928,力久,11,瀏,水淸,,,力久,
1928,力久,12,綹,十絲爲綹,,,力久,
1928,力久,13,𨋖,載柩車也,,,力久,
1928,力久,14,茆,𦳓葵水草詩云言采其茆即蒓菜也又莫飽切,,,力久,
1929,女久,1,狃,相狎也女久切十一,,,女久,
1929,女久,2,紐,結也,,,女久,
1929,女久,3,鈕,印鼻又姓何氏姓苑云今吳興人東晉有鈕滔也,,,女久,
1929,女久,4,杻,木名,,,女久,
1929,女久,5,莥,玉篇云鹿豆也,,,女久,
1929,女久,6,𠘯,爾雅云貍狐貒貈跡也,,,女久,
1929,女久,7,扭,扭手轉皃,,,女久,
1929,女久,8,𢔟,習也,,,女久,
1929,女久,9,䏔,食肉,,,女久,
1929,女久,10,𨙺,地名,,,女久,
1929,女久,11,莥,蔨實亦作莥,,五、十一重出,,
1930,敕久,1,丑,辰名爾雅曰太歳在丑曰赤奮若敕久切三,,,敕久,
1930,敕久,2,杻,杻械,,,敕久,
1930,敕久,3,杽,古文,,,敕久,
1931,陟柳,1,肘,臂肘陟柳切四,,,陟柳,
1931,陟柳,2,疛,說文曰小腹[痛/病],,,陟柳,
1931,陟柳,3,𤶡,上同,,,陟柳,
1931,陟柳,4,扭,扭按也又音紐,,,陟柳,
1932,許久,1,朽,腐也許久切四,,,許久,
1932,許久,2,㱙,上同,,,許久,
1932,許久,3,㽲,病也,,,許久,
1932,許久,4,殠,臭也,,,許久,
1933,舉有,1,久,長久也舉有切七,,,舉有,
1933,舉有,2,九,數也又漢複姓二氏何氏姓苑云昔岱縣人姓九百名里爲縣小吏而功曹姓萬縣中語曰九百小吏萬功曹列子秦穆公時九方皐一名[甄/歅]善相馬也,,,舉有,
1933,舉有,3,玖,玉名,,,舉有,
1933,舉有,4,灸,灸灼也又居又切,,,舉有,
1933,舉有,5,韭,說文曰菜名也一種而久者故謂之韭象形在一之上一地也俗作韮,,,舉有,
1933,舉有,6,𡚰,女字也亦作奺,,,舉有,
1933,舉有,7,𨾉,姓出纂文,,,舉有,
1934,書九,1,首,頭也始也書九切六,,,書九,
1934,書九,2,𩠐,上同,,,書九,
1934,書九,3,𦣻,人頭象形,,,書九,
1934,書九,4,手,手足,,,書九,
1934,書九,5,䭭,人初産子,,,書九,
1934,書九,6,守,主守亦姓出姓苑,,,書九,
1935,昌九,1,醜,類也竅也釋名曰醜臭也如物臭穢也又虜複姓西秦録有下將軍醜門于弟昌九切三,,,昌九,
1935,昌九,2,𧃝,瑞草也,,,昌九,
1935,昌九,3,魗,弃也惡也又市籌切,,,昌九,
1936,在九,1,湫,洩水瀆也在九切又子由子小切二,,,在九,
1936,在九,2,愀,變色也又鍬小切,,,在九,
1937,房久,1,婦,說文曰婦服也从女持帚洒埽也房久切十五,,,房久,
1937,房久,2,䘀,䘀螽,,,房久,
1937,房久,3,負,擔也荷也又受貸不償曰負背恩忘德曰負也,,,房久,
1937,房久,4,萯,[玉/王]萯草,,,房久,
1937,房久,5,蝜,𧑓蝜,,,房久,
1937,房久,6,阜,陵阜釋名曰土山曰阜阜厚也言髙厚也廣雅曰無石曰阜,,,房久,
1937,房久,7,𨸏,上同,,,房久,
1937,房久,8,𪃓,鷂別名也,,,房久,
1937,房久,9,偩,禮云禮樂偩天地之情,,,房久,
1937,房久,10,𦰺,香草,,,房久,
1937,房久,11,𨹺,[𨹺/𩣸]盛也亦作䧞,,,房久,
1937,房久,12,䧞,上同,,,房久,
1937,房久,13,㷆,㷆熾,,,房久,
1937,房久,14,菩,香草又步乃切,,,房久,
1937,房久,15,𧌈,鼠𧌈,,,房久,
1938,方久,1,缶,瓦器鉢也史記云秦王趙王會于澠池藺相如使秦王擊缶是也詩䟽云缶者瓦器也所以盛酒漿秦人鼓之以節歌方久切八,,,方久,
1938,方久,2,缹,蒸缹,,,方久,
1938,方久,3,否,說文不也又房彼切,,,方久,
1938,方久,4,不,弗也說文作𠀚鳥飛上翔不下來也从一一天也象形又甫鳩甫救二切,,,方久,
1938,方久,5,鴀,䳕鳩,,,方久,
1938,方久,6,痞,病也,,,方久,
1938,方久,7,殕,物敗也,,,方久,
1938,方久,8,𡜊,好皃也,,,方久,
1939,去久,1,糗,乾飯屑也孟子曰舜飯糗茹草又姓風俗通漢有糗宗爲嬴長去久切一,,,去久,
1940,人九,1,蹂,踐也人九切十,,,人九,
1940,人九,2,楺,屈木,,,人九,
1940,人九,3,煣,上同,,,人九,
1940,人九,4,輮,車輞,,,人九,
1940,人九,5,沑,說文曰水吏也又温也,,,人九,
1940,人九,6,𠘯,獸跡又女九切,,,人九,
1940,人九,7,葇,葇䖆菜不切也,,,人九,
1940,人九,8,𥠊,禾𥠊,,,人九,
1940,人九,9,韖,車軔,,,人九,
1940,人九,10,粈,粽粈,,,人九,
1941,其九,1,舅,夫之父也亦母之兄弟又姓左傳秦大夫舅犯其九切十一,,,其九,
1941,其九,2,倃,說文毀也,,,其九,
1941,其九,3,臼,杵臼丗本曰雍父作臼又姓左傳宋華貙家臣臼任,,,其九,
1941,其九,4,齨,齒齨亦馬八歳俗作𩣅,,,其九,
1941,其九,5,麔,牝麋,,,其九,
1941,其九,6,䳎,鳥名似鳩有冠,,,其九,
1941,其九,7,咎,愆也惡也過也災也從人各各者相違也,,,其九,
1941,其九,8,䊆,糗米,,,其九,
1941,其九,9,𤷑,病也,,,其九,
1941,其九,10,𢛃,怨𢛃,,,其九,
1941,其九,11,䛮,毀也,,,其九,
1942,除柳,1,紂,殷王号也方言云自關而東謂䋺曰紂俗作𩋰除柳切六,,,除柳,
1942,除柳,2,䈙,竹易根而死也,,,除柳,
1942,除柳,3,鮦,鮦陽縣在汝南又直冢切,,,除柳,
1942,除柳,4,葤,裹也,,,除柳,
1942,除柳,5,棸,姓也襄州有之又音籌,,,除柳,
1942,除柳,6,𦡴,小腹痛又腿後,,,除柳,
1943,與久,1,酉,飽也老也就也首也又辰名爾雅曰太歳在酉曰作噩又姓魏有酉牧與久切二十一,𦍶原作⿱𦍌⿺夊厶,,與久,
1943,與久,2,丣,古文,𦍶原作⿱𦍌⿺夊厶,,與久,
1943,與久,3,誘,導也引也敎也進也說文曰相訹呼也,𦍶原作⿱𦍌⿺夊厶,,與久,
1943,與久,4,𦍶,上同並見說文,𦍶原作⿱𦍌⿺夊厶,,與久,
1943,與久,5,䛻,上同並見說文,𦍶原作⿱𦍌⿺夊厶,,與久,
1943,與久,6,牖,道也向也說文曰牖穿壁以木爲交䆫也禮曰蓽門閨竇蓬戸甕牖,𦍶原作⿱𦍌⿺夊厶,,與久,
1943,與久,7,卣,中形罇又音由,𦍶原作⿱𦍌⿺夊厶,,與久,
1943,與久,8,槱,草也,𦍶原作⿱𦍌⿺夊厶,,與久,
1943,與久,9,𥟁,草也,𦍶原作⿱𦍌⿺夊厶,,與久,
1943,與久,10,莠,草也,𦍶原作⿱𦍌⿺夊厶,,與久,
1943,與久,11,羑,羑里文王所囚處又有羑水並在湯隂又姓也,𦍶原作⿱𦍌⿺夊厶,,與久,
1943,與久,12,庮,久屋木也周禮曰牛夜鳴則庮鄭司農曰庮朽木臭也,𦍶原作⿱𦍌⿺夊厶,,與久,
1943,與久,13,蜏,朝生暮死蟲名,𦍶原作⿱𦍌⿺夊厶,,與久,
1943,與久,14,㝌,字書云貧病也,𦍶原作⿱𦍌⿺夊厶,,與久,
1943,與久,15,𣣸,說文云言意也,𦍶原作⿱𦍌⿺夊厶,,與久,
1943,與久,16,琇,玉名又音秀,𦍶原作⿱𦍌⿺夊厶,,與久,
1943,與久,17,梄,柞梄木,𦍶原作⿱𦍌⿺夊厶,,與久,
1943,與久,18,𤪎,遺玉,𦍶原作⿱𦍌⿺夊厶,,與久,
1943,與久,19,輶,輕車又音由,𦍶原作⿱𦍌⿺夊厶,,與久,
1943,與久,20,𨣆,[𨣆/𨡴]𨣆酒,𦍶原作⿱𦍌⿺夊厶,,與久,
1943,與久,21,𦏇,[𦏇/湵]水名,𦍶原作⿱𦍌⿺夊厶,,與久,
1944,殖酉,1,受,容納也承也盛也得也繼也殖酉切五,,,殖酉,
1944,殖酉,2,壽,壽考又州名楚[孝/考]烈王自陳徙都壽春号曰[郡/郢]秦爲九江郡魏爲淮南郡梁爲南豫州周爲揚州隋平陳爲壽州亦靈壽木名生日南又姓王莽兖州牧壽良又漢複姓前漢燕王遣壽西長之長安蘇林云壽西姓也又承呪切,,,殖酉,
1944,殖酉,3,𨞪,水名在蜀亦地名也,,,殖酉,
1944,殖酉,4,璹,玉名又音孰,,,殖酉,
1944,殖酉,5,綬,組綬禮云天子𤣥公侯朱大夫純丗子綦士緼應劭漢官曰綬長一丈二尺法十二月廣三尺法天地人也,,,殖酉,
1945,息有,1,滫,溲麵說文曰久泔也息有切四,,,息有,
1945,息有,2,糔,糔溲,,,息有,
1945,息有,3,醙,白酒,,,息有,
1945,息有,4,𦄼,絆前兩足又相主切,,,息有,
1946,於柳,1,䬀,䬀𩖴於柳切三,,,於柳,
1946,於柳,2,䱂,魚名,,,於柳,
1946,於柳,3,懮,懮受舒遟皃,,,於柳,
1947,子酉,1,酒,酒醴戰國策曰帝女儀狄作而進於禹亦云杜康作元命包曰酒乳也又酒泉縣在肅州匈奴傳云水甘如酒因以名之亦姓也子酉切一,,,子酉,
1948,踈有,1,𣸈,𣸈麪亦作溲踈有切一,,,踈有,
1949,之九,1,帚,少康作箕帚之九切五,,,之九,
1949,之九,2,箒,俗,,,之九,
1949,之九,3,鯞,鱖鯞魚名,,,之九,
1949,之九,4,晭,明晭,,,之九,
1949,之九,5,𧳜,猛獸,,,之九,
1950,芳否,1,㤱,小怒芳否切三,,,芳否,
1950,芳否,2,紑,鮮也又孚丘切,,,芳否,
1950,芳否,3,𩂆,霧𩂆,,,芳否,
1951,側九,1,掫,持物相著側九切三,,,側九,
1951,側九,2,搊,搊扇別名,,,側九,
1951,側九,3,𧌗,蟲名,,,側九,
1952,士九,1,𥣙,聚名士九切一,,,士九,
