漢字號,小韻號,漢字,字義解釋
15459,2255,既,已也盡也又姓吳王夫既之後居豙切七
15460,2255,暨,諸暨縣在越州又其冀切
15461,2255,禨,福祥
15462,2255,溉,溉灌又古代切
15463,2255,𣢆,幸也不便言也
15464,2255,旡,飲食逆氣不得息也
15465,2255,蔇,說文曰艸多皃
15466,2256,毅,果敢也魚既切七
15467,2256,𢖫,怒也
15468,2256,豙,豕怒毛豎也
15469,2256,𧅙,說文曰煎茱萸也
15470,2256,藙,說文曰煎茱萸也
15471,2256,顡,說文曰癡顡不聰明也
15472,2256,䉨,竹名
15473,2257,氣,氣息也去既切說文本音欷五
15474,2257,炁,同上出道書
15475,2257,气,与人物也說文曰雲气也今作乞又去訖切
15476,2257,盵,姓也出纂文
15477,2257,䀈,䀈居獸似蝟尾赤也
15478,2258,欷,歔欷許既切十八
15479,2258,唏,啼也
15480,2258,塈,仰塗
15481,2258,愾,大息也又苦愛切
15482,2258,氣,說文曰饋客芻米春秋傳曰齊人來氣諸侯
15483,2258,餼,
15484,2258,䊠,並上同見說文
15485,2258,鎎,怒戰
15486,2258,𢟪,息也
15487,2258,熂,燹火
15488,2258,黖,黖菲黑也
15489,2258,霼,靉霼雲狀
15490,2258,摡,拭也
15491,2258,䀈,獸名又音氣
15492,2258,𧱲,豕息
15493,2258,䮎,馬走
15494,2258,犔,牛病
15495,2258,忥,靜也說文曰癡皃
15496,2259,䤒,秫酒名其既切二
15497,2259,幾,未已又音蟣音機
15498,2260,衣,衣著於既切又音依一
15499,2261,御,理也侍待也進也使也又姓左傳有大夫御叔牛倨切三
15500,2261,馭,使馬也
15501,2261,語,說也告也又魚巨切
15502,2262,慮,思也又姓良倨切九
15503,2262,勴,助也
15504,2262,𥶌,舟中簀𥶌見方言
15505,2262,𠣊,助也導也
15506,2262,鑢,錯也
15507,2262,櫖,林櫖山林又山櫐也
15508,2262,𩥆,傳馬
15509,2262,𡾅,山名
15510,2262,𦊼,網𦊼
15511,2263,據,依也持也引也案也亦姓出姓苑居御切十
15512,2263,鋸,刀鋸古史考曰孟莊子作鋸
15513,2263,倨,倨傲
15514,2263,踞,蹲又踑踞大坐
15515,2263,椐,靈壽木名又居祛二音
15516,2263,鐻,樂器形以夾鐘削木爲之出埤蒼說文与虡同
15517,2263,澽,乾水又音遽
15518,2263,𧣻,角似雞距
15519,2263,䱟,魚名
15520,2263,豦,獸大如狗似猴多𩓾好奮迅其頭能投石擲人出建平山又音渠
15521,2264,覰,伺視也七慮切六
15522,2264,䁦,伺視也七慮切六
15523,2264,刞,耕土起亦作耝
15524,2264,坥,螾場又七余切
15525,2264,䏣,蠅䏣又七余切
15526,2264,蜡,周禮有蜡氏又音乍
15527,2265,㰦,欠去丘倨切九
15528,2265,去,離也又卻呂切
15529,2265,麮,麥汁
15530,2265,呿,張口皃
15531,2265,鼁,鼁𪓰似蝦蟆居陸地
15532,2265,胠,脅也又去魚切
15533,2265,㧁,閉也又口荅切
15534,2265,䒧,草名
15535,2265,𩿟,鳥名
15536,2266,署,書也厂解署部署也常恕切四
15537,2266,藷,藷藇又音諸
15538,2266,薯,薯蕷俗
15539,2266,曙,曉也
15540,2267,恕,仁恕商署切四
15541,2267,庶,眾也冀也侈也幸也又庶幾也亦姓
15542,2267,樜,木名
15543,2267,㵂,水名
15544,2268,著,明也處也立也補也成也定也陟慮切又張略長略二切二
15545,2268,箸,明也處也立也補也成也定也陟慮切又張略長略二切二
15546,2269,䬡,飛舉也章恕切九
15547,2269,翥,飛舉也章恕切九
15548,2269,𤳯,筐𤳯
15549,2269,䭖,犬糜又豕食
15550,2269,䘄,蟲名爾雅云翥醜罅剖母背而生或作䘄
15551,2269,庶,周禮有庶氏掌除毒蟲又音恕
15552,2269,𤳐,畚也
15553,2269,𡻠,番山
15554,2269,㫂,斫也
15555,2270,疏,記也亦作疎所去切三
15556,2270,捒,裝捒又色句切
15557,2270,㫹,明也
15558,2271,飫,飽也厭也賜也說文本作𩜈燕食也依倨切十
15559,2271,𩜏,飽也厭也賜也說文本作𩜈燕食也依倨切十
15560,2271,瘀,血瘀
15561,2271,鄔,縣名在太原又音塢
15562,2271,醧,私醼
15563,2271,𢮁,𢮁擊
15564,2271,淤,濁水中泥也又音於
15565,2271,菸,臭草
15566,2271,棜,無足樽也
15567,2271,𡫽,假寐也
15568,2272,箸,匙箸遟倨切四
15569,2272,筯,匙箸遟倨切四
15570,2272,㾻,痴㾻不達又丑御切
15571,2272,除,去也見詩
15572,2273,遽,急也疾也亦戰慄也窘也卒也其據切五
15573,2273,勮,勤務也又懼也疾也
15574,2273,詎,又其呂切
15575,2273,醵,斂錢飲酒又音渠又其虐切
15576,2273,澽,乾澽
15577,2274,絮,說文曰敝緜也息據切又抽據尼恕二切一
15578,2275,助,佐也益也牀據切三
15579,2275,耡,又士魚切
15580,2275,麆,爾雅云麕牡麌牝麋其子麆
15581,2276,怚,憍也將預切二
15582,2276,沮,沮洳漸濕亦作𣶝
15583,2277,詛,呪詛亦作𥛜莊助切二
15584,2277,阻,馬阻蹄又莊所切
15585,2278,洳,沮洳說文作𣹤漸濕也人恕切三
15586,2278,茹,飯牛又菜茹也
15587,2278,如,又尒諸切
15588,2279,豫,逸也備先也辨也早也安也猒也敘也又州名尚書禹貢曰荊河爲豫州釋名云豫州在九州中京師東常安豫也秦爲三川郡漢爲河南郡後魏置司州又改爲豫州亦獸名象屬又姓晉有豫讓羊洳切二十
15589,2279,預,安也先也廁也樂也佚也猒也怠也
15590,2279,譽,稱美也又姓晉書有平原太守譽粹又音余
15591,2279,礜,礜石藥名蠶食之肥鼠食之死
15592,2279,𩦡,馬疾行皃
15593,2279,輿,車輿又方輿縣名又音余
15594,2279,鸒,爾雅曰鸒斯鵯鶋郭璞曰雅烏也小而多羣腹下白
15595,2279,悆,悅也
15596,2279,𪋮,大鹿
15597,2279,𣝑,舁食者或作轝
15598,2279,藇,藷藇又音序
15599,2279,蕷,薯蕷俗
15600,2279,穥,穥穥黍稷美也
15601,2279,𡱣,履屬
15602,2279,忬,安也
15603,2279,歟,歎也又音余
15604,2279,悇,憂懼
15605,2279,與,參與也
15606,2279,澦,灩澦水名
15607,2279,𡒊,高平
15608,2280,噓,吹噓許御切又音虛一
15609,2281,女,以女妻人也尼據切二
15610,2281,絮,姓也漢有絮舜
15611,2282,楚,楚利又木名出歷山瘡據切又瘡所切二
15612,2282,儊,儊不滑也
15613,2283,處,處所也昌據切又音杵二
15614,2283,䖏,俗
15615,2284,絮,和調食也抽據切三
15616,2284,悇,憛悇憂也
15617,2284,㾻,痴㾻不達
15618,2285,𡱣,履屬徐預切一
15619,2286,遇,不期而會又姓何氏姓苑云東莞人風俗通云漢有遇沖爲河內太守牛具切七
15620,2286,寓,寄也
15621,2286,庽,寄也
15622,2286,媀,媀妬也女子妬男子
15623,2286,𤸒,疣病
15624,2286,禺,獸名毋猴屬也又音愚
15625,2286,䴁,䴁鼠鳥名
15626,2287,嫗,老嫗也衣遇切三
15627,2287,蓲,荎也
15628,2287,饇,飽饇
15629,2288,樹,木摠名也立也又姓姓苑云今江東有之後魏官氏志樹洛干氏後改爲樹氏常句切五
15630,2288,𦒸,老人行皃
15631,2288,澍,時雨又音注
15632,2288,尌,立也又音住
15633,2288,𠊪,立也又音住
15634,2289,住,止也又姓出姓苑持遇切三
15635,2289,牏,築垣短板
15636,2289,逗,姓也出何承天纂文又音豆
15637,2290,附,寄附又姓晉書有附都符遇切十一
15638,2290,坿,白坿說文益也
15639,2290,祔,祭名亦合葬也
15640,2290,賻,贈死也助也
15641,2290,駙,駙馬都尉官名漢武帝置掌駙馬晉尚公主者並加之駙副馬也一曰近也又疾也
15642,2290,鮒,魚名
15643,2290,䠵,䠵䠼著衣也
15644,2290,蚹,蚹蛇腹下橫鱗可行者又爾雅曰蚹蠃螔蝓即蝸牛也
15645,2290,跗,古之醫人俞跗出史記
15646,2290,𠪻,小巵有蓋
15647,2290,胕,肺胕心膂
15648,2291,注,灌注也又注記也之戍切十六
15649,2291,疰,疰病
15650,2291,罜,小罟
15651,2291,㹥,黃犬黑頭
15652,2291,鑄,鎔鑄又姓堯後以國爲氏
15653,2291,馵,馬後左足白
15654,2291,註,註射出埤蒼又音駐
15655,2291,炷,燈炷
15656,2291,澍,時雨又殊遇切
15657,2291,霔,霖霔
15658,2291,㺛,鄉名在河南
15659,2291,䎷,䎷𩕏又音赴
15660,2291,祩,詛也祝也
15661,2291,𠴦,邑名
15662,2291,䪒,皮袴
15663,2291,蛀,蛀蟲
15664,2292,屨,履屬方言曰履自關而西謂之屨九遇切十
15665,2292,句,章句又音溝音構
15666,2292,蒟,蒟醬又音矩
15667,2292,絇,絲絇
15668,2292,瞿,視皃又音衢
15669,2292,𥉁,目驚𥉁𥉁然出埤蒼
15670,2292,怐,恐怐
15671,2292,䈮,竹名
15672,2292,邭,邑名
15673,2292,䀠,左右視也
15674,2293,昫,日光說文曰日出溫也北地有昫衍縣香句切六
15675,2293,煦,日光說文曰日出溫也北地有昫衍縣香句切六
15676,2293,酗,醉怒亦作䣱
15677,2293,呴,吐沫
15678,2293,姁,姁嫗
15679,2293,𧏺,幺蠶
15680,2294,戍,遏也舍也從人荷戈也傷遇切八
15681,2294,腧,五藏腧也
15682,2294,輸,送也又式朱切
15683,2294,𧼯,馬𧼯前也
15684,2294,䩱,刀䩙
15685,2294,隃,鴈門
15686,2294,䠼,䠵䠼
15687,2294,㲓,㲓毛
15688,2295,裕,饒也道也容也寬也羊戍切七
15689,2295,䘱,饒也道也容也寬也羊戍切七
15690,2295,覦,覬覦又音俞
15691,2295,諭,譬諭也諫也又姓東晉有諭歸撰西河記二卷何承天云喻音樹豫章人
15692,2295,喻,譬諭也諫也又姓東晉有諭歸撰西河記二卷何承天云喻音樹豫章人
15693,2295,籲,呼也又和也見書傳
15694,2295,𠕦,面衣
15695,2296,孺,稚也爾雅曰屬也說文曰乳子也一曰輸孺尚小也而遇切四
15696,2296,𡦗,俗
15697,2296,擩,擩莝手進物也
15698,2296,㹘,牛莖
15699,2297,赴,奔赴爾雅曰至也說文曰趨也芳遇切十一
15700,2297,𠓗,急疾也
15701,2297,䞯,急疾也
15702,2297,䎷,䎷𩕏也又音注
15703,2297,豧,豕聲
15704,2297,簠,簠簋又甫于方武二切
15705,2297,訃,告喪也又至也
15706,2297,䞳,僵也說文音匐
15707,2297,仆,僵說文曰頓也
15708,2297,䟔,說文曰趣越皃
15709,2297,婏,兔子曰婏又孚万切
15710,2298,務,事務也又強也遽也趣也又姓列仙傳有務光亡遇切十四
15711,2298,婺,婺女星名
15712,2298,霧,元命包曰陰陽亂爲霧爾雅曰地氣發天不應曰霧釋名曰霧冒也氣蒙冒覆地之物也
15713,2298,霚,上同見說文
15714,2298,騖,馳也奔也驅也
15715,2298,𦎦,六月生羔
15716,2298,䨁,雞雛
15717,2298,蝥,蠡名亦作𧐙
15718,2298,𨂣,長跪又拜
15719,2298,𦆞,繅淹餘也
15720,2298,㡔,髮巾
15721,2298,嵍,丘也
15722,2298,敄,說文強也
15723,2298,鶩,鳥名又音目
15724,2299,緅,青赤色子句切又子侯切二
15725,2299,足,足添物也本音入聲
15726,2300,懼,怖懼其遇切四
15727,2300,具,備也辦也又姓左傳有具丙
15728,2300,埧,堤塘
15729,2300,臞,瘦又音瞿
15730,2301,芋,一名蹲鴟廣志云蜀漢以芋爲資凡十四等有君子芋大如斗魁如杵𥰠其車轂鋸子旁巨青邊四等多子王遇切五
15731,2301,雨,詩曰雨雪其霶又音禹
15732,2301,羽,鳥翅也又五聲宮商角徵羽晉書樂志云宮中也中和之道無往而不理商強也謂金性之堅強角觸也象諸陽氣觸動而生徵止也言物盛則止羽舒也陽氣將復萬物孳育而舒生又音禹
15733,2301,䨒,說文曰水音也
15734,2301,吁,疑怪辭也
15735,2302,埾,垛也才句切二
15736,2302,聚,又秦雨切
15737,2303,捒,裝捒色句切又所據切三
15738,2303,數,筭數周禮有九數方田粟米差分少廣商功均輸方程贏不足旁要也世本曰隷首作數又色矩色角二切又音速
15739,2303,㡏,裁殘帛也
15740,2304,付,与也方遇切六
15741,2304,賦,賦頌詩有六義二曰賦釋名曰敷布其義謂之賦漢書曰不歌而誦曰賦又斂也量也班也稅也
15742,2304,傅,相也亦姓本自傅說出傅巖因以爲氏出北地清河二望
15743,2304,𩬙,露髻
15744,2304,陚,丘名
15745,2304,搏,擊也又布莫切
15746,2305,娶,說文曰取婦也七句切二
15747,2305,趣,趣向又親足七俱倉苟三切
15748,2306,註,解也中句切又音注九
15749,2306,鉒,置也又送死人物也
15750,2306,駐,止馬
15751,2306,軴,車軴
15752,2306,住,停手又長句切
15753,2306,𨙔,不行
15754,2306,壴,說文云陳樂也
15755,2306,咮,鳥聲
15756,2306,亍,步止也
15757,2307,驅,區遇切又羌愚切二
15758,2307,𤛐,牛名
15759,2308,菆,鳥窠芻注切三
15760,2308,䜴,䜴勇
15761,2308,䐢,膳也
15762,2309,𨳳,直開也丑注切二
15763,2309,𢨸,同上
15764,2310,尠,思句切少也又息淺切一
15765,2311,屢,數也疾也良遇切二
15766,2311,𡀿,𡀿𡀿吳人呼狗方言也
15767,2312,暮,日晚也冥也又姓出何氏姓苑莫故切六
15768,2312,慕,思慕又虜複姓二氏前燕錄云昔高辛氏游於海濱留少子厭越以居北夷邑于紫蒙之野号曰東胡秦西漢之際爲匈奴所敗分保鮮卑山因山爲号至魏初莫護跋率部落入居遼西時燕代多冠步搖冠跋好之乃斂髮襲冠諸部因謂之步搖後音訛爲慕容焉跋孫涉歸進拜單于遵循華俗自云慕二儀之德繼三光之容以爲氏歸子廆據遼東稱王僭号燕後又有將軍慕輿虔
15769,2312,募,召也
15770,2312,墓,墳墓
15771,2312,慔,勉也
15772,2312,𥰻,竹筥
15773,2313,渡,濟也過也去也徒故切五
15774,2313,斁,猒也一曰終也詩云服之無斁又音亦
15775,2313,鍍,金飾物也
15776,2313,度,法度又姓出後漢荊州刺史度尚又徒各切
15777,2313,𥯖,蠶𥯖
15778,2314,路,道路亦大也周禮曰合方氏掌達天下之道路爾雅曰一達謂之道路又姓本自帝摯之後出陽平襄城陳留安定東陽河南等六望洛故切十三
15779,2314,露,說文曰露潤澤也五經通義曰和氣津凝爲露也蔡邕月令曰露者陰之液也又露見也亦姓風俗通云漢有上黨都尉露平
15780,2314,潞,水名又州名春秋時初爲黎國後爲狄境古黎亭也周爲潞州隋爲韓州又爲上黨郡唐爲潞州開元中陞爲大都督府又縣名在幽州
15781,2314,輅,車輅釋名曰天子乘玉輅以玉飾車也輅亦車也謂之輅者言行於道路也
15782,2314,鷺,爾雅曰鷺春鉏郭璞云白鷺也頭翅背上皆有長翰毛江東人取以爲睫㰚名之曰白鷺縗
15783,2314,璐,玉名
15784,2314,賂,遺賂也
15785,2314,簬,竹名
15786,2314,簵,竹名
15787,2314,虂,蔠葵蘩虂
15788,2314,𤻱,𤸵𤻱痞病
15789,2314,㿖,𤸵𤻱痞病
15790,2314,𦌕,𦌕䍛取魚具也
15791,2315,妒,妬忌當故切十二
15792,2315,妬,妬忌當故切十二
15793,2315,秅,禾束又縣名在濟陰或作秺
15794,2315,秺,禾束又縣名在濟陰或作秺
15795,2315,奼,美女
15796,2315,𤴱,
15797,2315,𦘴,𦘴胍腹大
15798,2315,𤴱,乳病
15799,2315,㓃,奠酒爵也
15800,2315,蠹,食木蟲也
15801,2315,螙,古文
15802,2315,殬,敗也
15803,2315,斁,敗也
15804,2316,菟,菟絲草名又虜複姓後魏書有菟賴氏湯故切四
15805,2316,兔,獸名崔豹古今注云兔口有缺尻有九孔論衡曰兔舐毫而孕及其生子從口而出說文云象踞後其尾形兔頭與㲋頭同
15806,2316,吐,歐也又湯古切
15807,2316,鵵,木鵵鳥有毛角
15808,2317,顧,迴視也眷也又姓出吳郡古暮切十五
15809,2317,頋,俗
15810,2317,雇,本音戶九雇鳥也相承借爲雇賃字
15811,2317,稒,稒陽縣在五原
15812,2317,故,舊也事也常也又姓出姓苑
15813,2317,酤,賣也又旨姑
15814,2317,沽,賣也又旨姑
15815,2317,痼,太病
15816,2317,固,堅也一也常也故也四塞也
15817,2317,錮,錮鑄又禁錮也亦鑄塞也
15818,2317,㽽,小兒口瘡
15819,2317,鯝,魚肚中腸
15820,2317,䍛,𦌕䍛取魚具也
15821,2317,棝,射鼠斗也
15822,2317,凅,凝也閉也
15823,2318,誤,謬誤五故切十四
15824,2318,悞,謬誤五故切十四
15825,2318,寤,覺寤
15826,2318,忤,逆也
15827,2318,啎,逆也
15828,2318,迕,遇也
15829,2318,遻,遇也
15830,2318,晤,明也朗也
15831,2318,悟,心了
15832,2318,逜,干逜
15833,2318,窹,廣雅云竈名
15834,2318,捂,斜柱也又枝捂也
15835,2318,娛,娛樂也又五于切
15836,2318,䎸,聽也
15837,2319,護,救也助也胡誤切十七
15838,2319,瓠,匏也又瓠子隄名亦姓淮南子有瓠巴善鼓琴
15839,2319,嫭,美好
15840,2319,婟,婟嫪戀惜也出聲類
15841,2319,頀,大頀湯樂周禮作濩
15842,2319,互,差互俗作㸦餘倣此
15843,2319,濩,布濩
15844,2319,䇘,所以收絲
15845,2319,冱,寒凝
15846,2319,枑,門外行馬
15847,2319,䨼,青屬
15848,2319,韄,佩刀飾也
15849,2319,𧥮,誌也認也
15850,2319,鱯,魚名
15851,2319,擭,布擭猶分解也
15852,2319,𦊂,兔網
15853,2319,𦬚,草名
15854,2320,訴,訟也毁也說文作𧩯告也桑故切十五
15855,2320,愬,譖也說文同上
15856,2320,𧪜,向也說文同上
15857,2320,泝,逆流而上廣雅曰泝斗舟中抒水斗
15858,2320,遡,說文同上
15859,2320,素,列子曰太素者質之始也又空也故也帛也說文作𦃃白緻繒也又虜複姓二氏後趙錄有宜陽公素和明又後魏書云素黎氏後改爲黎氏
15860,2320,傃,向也
15861,2320,嗉,鳥嗉
15862,2320,膆,鳥嗉
15863,2320,𤤐,玉名
15864,2320,塑,塑像也出周公夢書
15865,2320,塐,捏土容出古今奇字
15866,2320,䛾,諳䛾
15867,2320,𤢘,牲白也亦作素
15868,2320,㨞,暗取物也
15869,2321,祚,福也祿也位也昨誤切七
15870,2321,胙,祭餘
15871,2321,阼,阼階東階
15872,2321,𧃘,魚醬
15873,2321,飵,相謁食也
15874,2321,𧇿,往也
15875,2321,秨,禾稼皃又音昨
15876,2322,笯,盛鳥籠也乃故切又音奴二
15877,2322,怒,恚也又音努
15878,2323,布,布帛也又陳也周禮錢行之曰布藏之曰泉又姓陶侃列傳有江夏布興博故切六
15879,2323,圃,園圃說文曰種菜曰圃又音補
15880,2323,佈,佈徧也
15881,2323,抪,抪持
15882,2323,𠜙,裁刀
15883,2323,𧉩,𧉩蝜蟲也
15884,2324,汙,染也說文穢也烏路切又音烏四
15885,2324,惡,憎惡也又烏各切
15886,2324,噁,喑噁怒皃
15887,2324,䜑,相毁說文作䛩
15888,2325,怖,惶懼也普故切五
15889,2325,悑,上同見說文
15890,2325,鋪,設也又普胡切
15891,2325,誧,謀也
15892,2325,𤸵,𤸵𤻱痞病又音步
15893,2326,厝,置也倉故切五
15894,2326,措,舉也投也說文置也
15895,2326,醋,醬醋說文作酢
15896,2326,錯,金塗又姓宋太宰之後又千各切
15897,2326,㳻,壅水
15898,2327,絝,說文曰脛衣也苦故切七
15899,2327,袴,說文曰脛衣也苦故切七
15900,2327,庫,貯物舍也又姓風俗通云古守庫大夫之後以官爲氏後漢輔義侯庫鈞亦虜複姓二氏周有少師庫狄峙又有庫門氏亦虜三字姓前燕錄有岷山桓公庫傉官泥
15901,2327,胯,股也韓信出於胯下
15902,2327,䔯,醋葅
15903,2327,苦,困也今人苦車是
15904,2327,跨,踞也
15905,2328,捕,捉也薄故切十三
15906,2328,哺,食在口也
15907,2328,步,行步爾雅曰堂下謂之步白虎通曰人踐三尺法天地人再舉足步備陰陽也又姓左傳晉有步揚食采於步後因氏焉又虜三字姓三氏後魏書步六孤氏後改爲陸氏又西方步鹿根氏後改爲步氏北齊書有步大汗薩
15908,2328,鞴,鞴靫盛箭室
15909,2328,餔,餹餔又作䊇
15910,2328,鮬,魚名
15911,2328,𩣝,𩣝馬習馬案左傳曰左師見夫人之步馬字不從馬
15912,2328,䒀,艇船
15913,2328,𨛒,亭名
15914,2328,鵏,鵏豉鳥
15915,2328,𤸵,𤸵𤻱痞病又音怖
15916,2328,荹,亂草說文曰亂稾也
15917,2328,𩢕,馬名
15918,2329,謼,號謼亦作呼荒故切又火姑切二
15919,2329,戽,戽斗舀水器也
15920,2330,作,造也臧祚切一
15921,2331,霽,雨止也子計切八
15922,2331,隮,升也又子奚切
15923,2331,躋,升也又子奚切
15924,2331,濟,渡也定也止也又卦名既濟又子禮切
15925,2331,擠,排盪又將西反
15926,2331,䰏,婦人束小髻也又音祭音節
15927,2331,䶓,䶓緝麻紵名出異字苑
15928,2331,穧,穫也又音劑
15929,2332,帝,說文曰諦也王天下之號也爾雅曰君也都計切二十三
15930,2332,諦,審也
15931,2332,嚏,鼻氣也
15932,2332,啑,俗
15933,2332,柢,木根柢也
15934,2332,蔕,草木綴實
15935,2332,螮,螮蝀
15936,2332,蝃,上同見詩
15937,2332,摕,撮取
15938,2332,𦨢,𦨢艡水戰船出字林
15939,2332,䠠,姓也漢書王莽傳有中常侍䠠惲
15940,2332,疐,疐柢也爾雅棗李曰疐之謂去柢也
