識別號,字,小韻切語,拼音,字義,上字表識別號,聲母,清濁,聲母拼音碼,小韻識別號,小韻字序,韻母,韻母拼音碼,調,四聲八調,拼音調號,備註
12778,𨛴,胡老,ho6,上同,37,匣,全濁,h,1713,13,豪,o,上,濁上,6,
12779,𧇼,胡老,ho6,土釜亦作㙱,37,匣,全濁,h,1713,14,豪,o,上,濁上,6,
12780,𥢑,胡老,ho6,網綴,37,匣,全濁,h,1713,15,豪,o,上,濁上,6,
12781,滈,胡老,ho6,水名在京兆,37,匣,全濁,h,1713,16,豪,o,上,濁上,6,
12782,抱,薄浩,po6,持也說文曰引取也薄浩切一,15,並,全濁,p,1714,1,豪,o,上,濁上,6,
12783,老,盧晧,lo6,𦒿老亦姓左傳宋有老佐盧晧切十四,40,來,次濁,l,1715,1,豪,o,上,濁上,6,
12784,䝤,盧晧,lo6,西南夷名,40,來,次濁,l,1715,2,豪,o,上,濁上,6,
12785,獠,盧晧,lo6,上同,40,來,次濁,l,1715,3,豪,o,上,濁上,6,
12786,轑,盧晧,lo6,車軸,40,來,次濁,l,1715,4,豪,o,上,濁上,6,
12787,橑,盧晧,lo6,屋橑簷前木一曰蓋骨一曰欄也說文曰椽也,40,來,次濁,l,1715,5,豪,o,上,濁上,6,
12788,潦,盧晧,lo6,雨水,40,來,次濁,l,1715,6,豪,o,上,濁上,6,
12789,䕩,盧晧,lo6,乾梅,40,來,次濁,l,1715,7,豪,o,上,濁上,6,
12790,栳,盧晧,lo6,栲栳柳器也,40,來,次濁,l,1715,8,豪,o,上,濁上,6,
12791,𣠼,盧晧,lo6,木名,40,來,次濁,l,1715,9,豪,o,上,濁上,6,
12792,𩔇,盧晧,lo6,廣大皃,40,來,次濁,l,1715,10,豪,o,上,濁上,6,
12793,恅,盧晧,lo6,愺恅心亂,40,來,次濁,l,1715,11,豪,o,上,濁上,6,
12794,𡂕,盧晧,lo6,𠹊𡂕無人,40,來,次濁,l,1715,12,豪,o,上,濁上,6,
12795,䵏,盧晧,lo6,黃色,40,來,次濁,l,1715,13,豪,o,上,濁上,6,
12796,澇,盧晧,lo6,水名又力到切,40,來,次濁,l,1715,14,豪,o,上,濁上,6,
12797,討,他浩,tho2,治也誅也他浩切三,6,透,次清,th,1716,1,豪,o,上,清上,2,
12798,𡘷,他浩,tho2,長也,6,透,次清,th,1716,2,豪,o,上,清上,2,
12799,槄,他浩,tho2,山楸又他刀切,6,透,次清,th,1716,3,豪,o,上,清上,2,
12800,道,徒晧,to6,理也路也直也衆妙皆道也說文曰所行道也一達謂之道徒晧切七,7,定,全濁,t,1717,1,豪,o,上,濁上,6,
12801,衟,徒晧,to6,,7,定,全濁,t,1717,2,豪,o,上,濁上,6,
12802,𡬲,徒晧,to6,並古文,7,定,全濁,t,1717,3,豪,o,上,濁上,6,
12803,稻,徒晧,to6,秔稻禮記曰凡祭宗廟之禮稻曰嘉蔬又姓何氏姓苑云今晉陵人,7,定,全濁,t,1717,4,豪,o,上,濁上,6,
12804,駣,徒晧,to6,馬四𡻕又音兆,7,定,全濁,t,1717,5,豪,o,上,濁上,6,
12805,䆃,徒晧,to6,禾一莖六穗也出字林,7,定,全濁,t,1717,6,豪,o,上,濁上,6,
12806,𨱵,徒晧,to6,镺𨱵長皃又奴晧切,7,定,全濁,t,1717,7,豪,o,上,濁上,6,
12807,堖,奴晧,no6,頭堖奴晧切九,8,泥,次濁,n,1718,1,豪,o,上,濁上,6,
12808,腦,奴晧,no6,上同或從匘餘同,8,泥,次濁,n,1718,2,豪,o,上,濁上,6,
12809,𠜶,奴晧,no6,亦同出同禮,8,泥,次濁,n,1718,3,豪,o,上,濁上,6,
12810,惱,奴晧,no6,懊惱,8,泥,次濁,n,1718,4,豪,o,上,濁上,6,
12811,碯,奴晧,no6,碼碯寳石,8,泥,次濁,n,1718,5,豪,o,上,濁上,6,
12812,𨱵,奴晧,no6,镺𨱵長皃,8,泥,次濁,n,1718,6,豪,o,上,濁上,6,
12813,㺁,奴晧,no6,雌狢,8,泥,次濁,n,1718,7,豪,o,上,濁上,6,
12814,𧳦,奴晧,no6,上同,8,泥,次濁,n,1718,8,豪,o,上,濁上,6,
12815,㛴,奴晧,no6,相㛴亂也說文曰有所恨痛也,8,泥,次濁,n,1718,9,豪,o,上,濁上,6,
12816,㛮,蘇老,so2,兄㛮蘇老切七,24,心,全清,s,1719,1,豪,o,上,清上,2,
12817,嫂,蘇老,so2,上同,24,心,全清,s,1719,2,豪,o,上,清上,2,
12818,㛐,蘇老,so2,俗,24,心,全清,s,1719,3,豪,o,上,清上,2,
12819,燥,蘇老,so2,乾燥,24,心,全清,s,1719,4,豪,o,上,清上,2,
12820,埽,蘇老,so2,埽除,24,心,全清,s,1719,5,豪,o,上,清上,2,
12821,掃,蘇老,so2,上同,24,心,全清,s,1719,6,豪,o,上,清上,2,
12822,𦺋,蘇老,so2,蔜𦺋草,24,心,全清,s,1719,7,豪,o,上,清上,2,
12823,倒,都晧,to2,仆也都晧切十一,5,端,全清,t,1720,1,豪,o,上,清上,2,
12824,擣,都晧,to2,擣築,5,端,全清,t,1720,2,豪,o,上,清上,2,
12825,搗,都晧,to2,俗,5,端,全清,t,1720,3,豪,o,上,清上,2,
12826,㠀,都晧,to2,說文曰海中往往有山可依止也又音鳥,5,端,全清,t,1720,4,豪,o,上,清上,2,
12827,禂,都晧,to2,牲馬祭也,5,端,全清,t,1720,5,豪,o,上,清上,2,
12828,䮻,都晧,to2,上同,5,端,全清,t,1720,6,豪,o,上,清上,2,
12829,檮,都晧,to2,說文曰斷木也又音陶,5,端,全清,t,1720,7,豪,o,上,清上,2,
12830,禱,都晧,to2,請也求福也,5,端,全清,t,1720,8,豪,o,上,清上,2,
12831,㿒,都晧,to2,病也,5,端,全清,t,1720,9,豪,o,上,清上,2,
12832,壔,都晧,to2,髙土,5,端,全清,t,1720,10,豪,o,上,清上,2,
12833,懤,都晧,to2,憂也,5,端,全清,t,1720,11,豪,o,上,清上,2,
12834,草,采老,co2,說文作艸百卉也經典相承作草采老切七,22,清,次清,c,1721,1,豪,o,上,清上,2,
12835,艸,采老,co2,篆文隸變作卄,22,清,次清,c,1721,2,豪,o,上,清上,2,
12836,懆,采老,co2,憂心,22,清,次清,c,1721,3,豪,o,上,清上,2,
12837,慅,采老,co2,上同,22,清,次清,c,1721,4,豪,o,上,清上,2,
12838,騲,采老,co2,牝馬曰騲,22,清,次清,c,1721,5,豪,o,上,清上,2,
12839,𠹊,采老,co2,𠹊𡂕無人,22,清,次清,c,1721,6,豪,o,上,清上,2,
12840,愺,采老,co2,愺恅心亂,22,清,次清,c,1721,7,豪,o,上,清上,2,
12841,早,子晧,zo2,晨也子晧切十二,21,精,全清,z,1722,1,豪,o,上,清上,2,
12842,澡,子晧,zo2,澡洗,21,精,全清,z,1722,2,豪,o,上,清上,2,
12843,藻,子晧,zo2,文藻說文同下,21,精,全清,z,1722,3,豪,o,上,清上,2,
12844,薻,子晧,zo2,水草也,21,精,全清,z,1722,4,豪,o,上,清上,2,
12845,𧎮,子晧,zo2,齧人跳蟲抱朴子曰𧎮蝨攻君臥不獲安,21,精,全清,z,1722,5,豪,o,上,清上,2,
12846,蚤,子晧,zo2,上同又古借爲蚤/早暮字,21,精,全清,z,1722,6,豪,o,上,清上,2,
12847,䲃,子晧,zo2,魚名似鯉雞足,21,精,全清,z,1722,7,豪,o,上,清上,2,
12848,璪,子晧,zo2,玉名,21,精,全清,z,1722,8,豪,o,上,清上,2,
12849,璅,子晧,zo2,石次玉者,21,精,全清,z,1722,9,豪,o,上,清上,2,
12850,棗,子晧,zo2,果名史記曰楚莊王時有所愛馬啖以脯棗漢書曰安邑千樹棗等千戸侯又姓出潁川文士傳云棗氏本姓棘避難改焉,21,精,全清,z,1722,10,豪,o,上,清上,2,
12851,繰,子晧,zo2,紺色曰繰,21,精,全清,z,1722,11,豪,o,上,清上,2,
12852,繅,子晧,zo2,雜五綵文,21,精,全清,z,1722,12,豪,o,上,清上,2,
12853,皁,昨早,zo6,皁隸又槽屬亦黒繒俗作皂昨早切四,23,從,全濁,z,1723,1,豪,o,上,濁上,6,
12854,𦯑,昨早,zo6,𦯑斗櫟子,23,從,全濁,z,1723,2,豪,o,上,濁上,6,
12855,造,昨早,zo6,造作又七到切,23,從,全濁,z,1723,3,豪,o,上,濁上,6,
12856,艁,昨早,zo6,艁舟以舟爲橋說文云古文造,23,從,全濁,z,1723,4,豪,o,上,濁上,6,
12857,暠,古老,ko2,明白也古老切十一,1,見,全清,k,1724,1,豪,o,上,清上,2,
12858,𣓌,古老,ko2,木名,1,見,全清,k,1724,2,豪,o,上,清上,2,
12859,杲,古老,ko2,日出又明白也,1,見,全清,k,1724,3,豪,o,上,清上,2,
12860,稾,古老,ko2,禾稈又稾本草刱之本,1,見,全清,k,1724,4,豪,o,上,清上,2,
12861,藳,古老,ko2,俗,1,見,全清,k,1724,5,豪,o,上,清上,2,
12862,夰,古老,ko2,說文放也,1,見,全清,k,1724,6,豪,o,上,清上,2,
12863,縞,古老,ko2,素也又音吿,1,見,全清,k,1724,7,豪,o,上,清上,2,
12864,槀,古老,ko2,槀本藥,1,見,全清,k,1724,8,豪,o,上,清上,2,
12865,㚖,古老,ko2,大白澤也,1,見,全清,k,1724,9,豪,o,上,清上,2,
12866,菒,古老,ko2,乾草,1,見,全清,k,1724,10,豪,o,上,清上,2,
12867,𥓖,古老,ko2,女𥓖石似玉,1,見,全清,k,1724,11,豪,o,上,清上,2,
12868,好,呼晧,ho2,善也美也呼晧切又呼号切二,36,曉,次清,h,1725,1,豪,o,上,清上,2,
12869,𡚽,呼晧,ho2,人姓,36,曉,次清,h,1725,2,豪,o,上,清上,2,
12870,蓩,武道,bo6,毒草武道切又地名又亡毒切四,20,微,次濁,b,1726,1,豪,o,上,濁上,6,
12871,䓮,武道,bo6,細草叢生,20,微,次濁,b,1726,2,豪,o,上,濁上,6,
12872,媢,武道,bo6,夫妬婦也說文音冒,20,微,次濁,b,1726,3,豪,o,上,濁上,6,
12873,冃,武道,bo6,重覆,20,微,次濁,b,1726,4,豪,o,上,濁上,6,
12874,寶,博抱,po2,珍寶又瑞也符也道也禮記曰地不藏其寶又天寶晉灼云天寶雞頭人身又姓出何氏姓苑博抱切十五,13,幫,全清,p,1727,1,豪,o,上,清上,2,
12875,珤,博抱,po2,古文,13,幫,全清,p,1727,2,豪,o,上,清上,2,
12876,保,博抱,po2,任也安也守也說文作𠈃養也亦姓吕氏春秋云楚有保申爲文王[傳/傅],13,幫,全清,p,1727,3,豪,o,上,清上,2,
12877,𡥀,博抱,po2,古文,13,幫,全清,p,1727,4,豪,o,上,清上,2,
12878,堢,博抱,po2,堢障小城,13,幫,全清,p,1727,5,豪,o,上,清上,2,
12879,堡,博抱,po2,上同,13,幫,全清,p,1727,6,豪,o,上,清上,2,
12880,褓,博抱,po2,襁褓,13,幫,全清,p,1727,7,豪,o,上,清上,2,
12881,緥,博抱,po2,說文曰小兒衣,13,幫,全清,p,1727,8,豪,o,上,清上,2,
12882,鴇,博抱,po2,鳥名亦作䳈𪁣䳰,13,幫,全清,p,1727,9,豪,o,上,清上,2,
12883,葆,博抱,po2,草盛皃又羽葆,13,幫,全清,p,1727,10,豪,o,上,清上,2,
12884,駂,博抱,po2,郭璞云今烏騘,13,幫,全清,p,1727,11,豪,o,上,清上,2,
12885,䎂,博抱,po2,彩羽,13,幫,全清,p,1727,12,豪,o,上,清上,2,
12886,宲,博抱,po2,藏也,13,幫,全清,p,1727,13,豪,o,上,清上,2,
12887,賲,博抱,po2,有也,13,幫,全清,p,1727,14,豪,o,上,清上,2,
12888,𠤏,博抱,po2,相次也,13,幫,全清,p,1727,15,豪,o,上,清上,2,
12889,襖,烏晧,o2,袍襖烏晧切十四,35,影,全清,Ø,1728,1,豪,o,上,清上,2,
12890,镺,烏晧,o2,镺𨱵長也,35,影,全清,Ø,1728,2,豪,o,上,清上,2,
12891,懊,烏晧,o2,懊惱,35,影,全清,Ø,1728,3,豪,o,上,清上,2,
12892,䐿,烏晧,o2,藏肉又烏到切,35,影,全清,Ø,1728,4,豪,o,上,清上,2,
12893,芺,烏晧,o2,苦芺,35,影,全清,Ø,1728,5,豪,o,上,清上,2,
12894,䴠,烏晧,o2,麋子,35,影,全清,Ø,1728,6,豪,o,上,清上,2,
12895,媪,烏晧,o2,女老稱,35,影,全清,Ø,1728,7,豪,o,上,清上,2,
12896,燠,烏晧,o2,甚熱又音郁,35,影,全清,Ø,1728,8,豪,o,上,清上,2,
12897,夭,烏晧,o2,禮曰不殀夭本又於矯切,35,影,全清,Ø,1728,9,豪,o,上,清上,2,
12898,㤇,烏晧,o2,㤇正之皃,35,影,全清,Ø,1728,10,豪,o,上,清上,2,
12899,郩,烏晧,o2,邑名,35,影,全清,Ø,1728,11,豪,o,上,清上,2,
12900,蝹,烏晧,o2,蟲名如猿常地下食人腦,35,影,全清,Ø,1728,12,豪,o,上,清上,2,
12901,䯠,烏晧,o2,藏骨,35,影,全清,Ø,1728,13,豪,o,上,清上,2,
12902,𪁾,烏晧,o2,鳥名,35,影,全清,Ø,1728,14,豪,o,上,清上,2,
12903,考,苦浩,kho2,校也成也引也亦瑕釁淮南子云夏后氏之璜不能無考是也又姓出何氏姓苑苦浩切十,2,溪,次清,kh,1729,1,豪,o,上,清上,2,
12904,攷,苦浩,kho2,古文,2,溪,次清,kh,1729,2,豪,o,上,清上,2,
12905,栲,苦浩,kho2,木名山樗也,2,溪,次清,kh,1729,3,豪,o,上,清上,2,
12906,槁,苦浩,kho2,古文,2,溪,次清,kh,1729,4,豪,o,上,清上,2,
12907,祰,苦浩,kho2,禱也說文曰吿祭也,2,溪,次清,kh,1729,5,豪,o,上,清上,2,
12908,洘,苦浩,kho2,水乾,2,溪,次清,kh,1729,6,豪,o,上,清上,2,
12909,燺,苦浩,kho2,火乾,2,溪,次清,kh,1729,7,豪,o,上,清上,2,
12910,丂,苦浩,kho2,氣欲舒皃,2,溪,次清,kh,1729,8,豪,o,上,清上,2,
12911,䯪,苦浩,kho2,䯪𩑤大頭,2,溪,次清,kh,1729,9,豪,o,上,清上,2,
12912,薧,苦浩,kho2,乾魚周禮曰辨魚物爲鱻薧注云薧乾也亦作槁又薧里字音蒿,2,溪,次清,kh,1729,10,豪,o,上,清上,2,
12913,𦽀,五老,go6,瓜蔓苗頭五老切二,4,疑,次濁,g,1730,1,豪,o,上,濁上,6,
12914,𩑤,五老,go6,䯪𩑤大頭,4,疑,次濁,g,1730,2,豪,o,上,濁上,6,
12915,哿,古我,ko2,嘉也古我切四,1,見,全清,k,1731,1,歌,o,上,清上,2,
12916,舸,古我,ko2,楚以大船曰舸,1,見,全清,k,1731,2,歌,o,上,清上,2,
12917,笴,古我,ko2,箭莖也又公旱切,1,見,全清,k,1731,3,歌,o,上,清上,2,
12918,𥰮,古我,ko2,筍𥰮出南中,1,見,全清,k,1731,4,歌,o,上,清上,2,
12919,瑳,千可,co2,王色鮮白千可切三,22,清,次清,c,1732,1,歌,o,上,清上,2,
12920,䰈,千可,co2,髮好皃也又昨何切,22,清,次清,c,1732,2,歌,o,上,清上,2,
12921,硰,千可,co2,硰石地名,22,清,次清,c,1732,3,歌,o,上,清上,2,
12922,嚲,丁可,to2,垂下皃丁可切五,5,端,全清,t,1733,1,歌,o,上,清上,2,
12923,䯬,丁可,to2,古文,5,端,全清,t,1733,2,歌,o,上,清上,2,
12924,哆,丁可,to2,語聲又昌者切下脣垂皃,5,端,全清,t,1733,3,歌,o,上,清上,2,
12925,癉,丁可,to2,古文,5,端,全清,t,1733,4,歌,o,上,清上,2,
12926,䫂,丁可,to2,醜皃,5,端,全清,t,1733,5,歌,o,上,清上,2,
12927,縒,蘇可,so2,鮮潔皃也蘇可切又楚宜切三,24,心,全清,s,1734,1,歌,o,上,清上,2,
12928,娑,蘇可,so2,馺娑殿名又蘇哥切,24,心,全清,s,1734,2,歌,o,上,清上,2,
12929,褨,蘇可,so2,衣長皃,24,心,全清,s,1734,3,歌,o,上,清上,2,
12930,爹,徒可,to6,北方人呼父徒可切九,7,定,全濁,t,1735,1,歌,o,上,濁上,6,
12931,柁,徒可,to6,正舟木也俗從㐌餘同,7,定,全濁,t,1735,2,歌,o,上,濁上,6,
12932,舵,徒可,to6,上同,7,定,全濁,t,1735,3,歌,o,上,濁上,6,
12933,陊,徒可,to6,下坂皃又落也,7,定,全濁,t,1735,4,歌,o,上,濁上,6,
12934,袉,徒可,to6,裾也,7,定,全濁,t,1735,5,歌,o,上,濁上,6,
12935,拕,徒可,to6,引也,7,定,全濁,t,1735,6,歌,o,上,濁上,6,
12936,沱,徒可,to6,瀢沱沙水往來皃又徒河切,7,定,全濁,t,1735,7,歌,o,上,濁上,6,
12937,𣵻,徒可,to6,上同,7,定,全濁,t,1735,8,歌,o,上,濁上,6,
12938,詑,徒可,to6,輕也,7,定,全濁,t,1735,9,歌,o,上,濁上,6,
12939,我,五可,go6,己稱又姓我子古賢者著書五可切五,4,疑,次濁,g,1736,1,歌,o,上,濁上,6,
12940,騀,五可,go6,駊騀馬摇頭皃,4,疑,次濁,g,1736,2,歌,o,上,濁上,6,
12941,𩒰,五可,go6,側弁也,4,疑,次濁,g,1736,3,歌,o,上,濁上,6,
12942,㧴,五可,go6,差也,4,疑,次濁,g,1736,4,歌,o,上,濁上,6,
12943,硪,五可,go6,砐硪山髙皃,4,疑,次濁,g,1736,5,歌,o,上,濁上,6,
12944,袉,吐可,tho2,長舒皃吐可切又徒可切一,6,透,次清,th,1737,1,歌,o,上,清上,2,
12945,㰁,來可,lo6,㰁椏樹斜來可切九,40,來,次濁,l,1738,1,歌,o,上,濁上,6,
12946,𩝢,來可,lo6,[𩝢/𨬅][𩝢鈞/𨬅釣]出異字苑,40,來,次濁,l,1738,2,歌,o,上,濁上,6,
12947,欏,來可,lo6,裂也,40,來,次濁,l,1738,3,歌,o,上,濁上,6,
12948,砢,來可,lo6,磊砢石皃,40,來,次濁,l,1738,4,歌,o,上,濁上,6,
12949,㦬,來可,lo6,㦬◫忄磨慙也玉篇又作𩉙𩉌,40,來,次濁,l,1738,5,歌,o,上,濁上,6,
12950,曪,來可,lo6,[◫目羅/曪]色光明出釋典,40,來,次濁,l,1738,6,歌,o,上,濁上,6,
12951,𣂞,來可,lo6,相擊也亦斫也,40,來,次濁,l,1738,7,歌,o,上,濁上,6,
12952,剆,來可,lo6,上同,40,來,次濁,l,1738,8,歌,o,上,濁上,6,
12953,𠻡,來可,lo6,𠻡哆脣垂皃,40,來,次濁,l,1738,9,歌,o,上,濁上,6,
12954,橠,奴可,no6,𣘨橠木盛皃奴可切六,8,泥,次濁,n,1739,1,歌,o,上,濁上,6,
12955,娜,奴可,no6,妸娜美皃,8,泥,次濁,n,1739,2,歌,o,上,濁上,6,
12956,㡅,奴可,no6,宬也,8,泥,次濁,n,1739,3,歌,o,上,濁上,6,
12957,𢄴,奴可,no6,上同,8,泥,次濁,n,1739,4,歌,o,上,濁上,6,
12958,那,奴可,no6,俗言那事本音儺,8,泥,次濁,n,1739,5,歌,o,上,濁上,6,
12959,袲,奴可,no6,𧙃袲衣好皃,8,泥,次濁,n,1739,6,歌,o,上,濁上,6,
12960,荷,胡可,ho6,負荷也胡可切又戸哥切二,37,匣,全濁,h,1740,1,歌,o,上,濁上,6,
12961,何,胡可,ho6,上同,37,匣,全濁,h,1740,2,歌,o,上,濁上,6,
12962,㰤,虚我,ho2,大𥬇虚我切五,36,曉,次清,h,1741,1,歌,o,上,清上,2,
12963,㗿,虚我,ho2,上同,36,曉,次清,h,1741,2,歌,o,上,清上,2,
12964,㪃,虚我,ho2,擊也,36,曉,次清,h,1741,3,歌,o,上,清上,2,
12965,㪋,虚我,ho2,上同,36,曉,次清,h,1741,4,歌,o,上,清上,2,
12966,𩑸,虚我,ho2,傾頭皃又音訶,36,曉,次清,h,1741,5,歌,o,上,清上,2,
12967,可,枯我,kho2,許可也又虜複姓三氏周太保王雄賜姓可頻氏梁有河南王可沓振又有可達氏又虜三字姓三氏後魏書可地延氏改爲延氏又并州刺史男可朱渾買奴前燕慕容儁皇后可足渾氏枯我切四,2,溪,次清,kh,1742,1,歌,o,上,清上,2,
12968,岢,枯我,kho2,岢嵐鎭在嵐州,2,溪,次清,kh,1742,2,歌,o,上,清上,2,
12969,軻,枯我,kho2,轗軻又音珂,2,溪,次清,kh,1742,3,歌,o,上,清上,2,
12970,坷,枯我,kho2,坎坷,2,溪,次清,kh,1742,4,歌,o,上,清上,2,
12971,𨵌,烏可,o2,𨵌砢欲傾皃烏可切七,35,影,全清,Ø,1743,1,歌,o,上,清上,2,
12972,椏,烏可,o2,㰁椏樹斜,35,影,全清,Ø,1743,2,歌,o,上,清上,2,
12973,𣘨,烏可,o2,𣘨橠,35,影,全清,Ø,1743,3,歌,o,上,清上,2,
12974,妸,烏可,o2,妸娜亦作婀,35,影,全清,Ø,1743,4,歌,o,上,清上,2,
12975,娿,烏可,o2,人姓莊子有娿荷甘又音痾,35,影,全清,Ø,1743,5,歌,o,上,清上,2,
12976,㫊,烏可,o2,旌旗㫊皃又猗蟻切,35,影,全清,Ø,1743,6,歌,o,上,清上,2,
12977,𧙃,烏可,o2,𧙃袲,35,影,全清,Ø,1743,7,歌,o,上,清上,2,
12978,左,臧可,zo2,左右也亦姓齊之公族有左右公子後因氏焉又漢複姓二氏左傳宋公子目夷爲左師其後爲氏[秦/趙]有左師觸龍晉先蔑爲左行其後爲氏漢有御史左行恢臧可切三,21,精,全清,z,1744,1,歌,o,上,清上,2,
12979,㝾,臧可,zo2,㝿㝾又子賀切,21,精,全清,z,1744,2,歌,o,上,清上,2,
12980,𠂇,臧可,zo2,戾也說文曰左手也象形,21,精,全清,z,1744,3,歌,o,上,清上,2,
12981,果,古火,ko2,果敢又勝也定也剋也亦木實爾雅曰果不熟爲荒俗作菓古火切十一,1,見,全清,k,1745,1,戈一合,o,上,清上,2,
12982,菓,古火,ko2,見上注,1,見,全清,k,1745,2,戈一合,o,上,清上,2,
12983,猓,古火,ko2,猓然獸名,1,見,全清,k,1745,3,戈一合,o,上,清上,2,
12984,輠,古火,ko2,車脂角又音禍,1,見,全清,k,1745,4,戈一合,o,上,清上,2,
12985,鐹,古火,ko2,刈鉤又古臥切,1,見,全清,k,1745,5,戈一合,o,上,清上,2,
12986,划,古火,ko2,划刈,1,見,全清,k,1745,6,戈一合,o,上,清上,2,
12987,裹,古火,ko2,苞裹又纏也,1,見,全清,k,1745,7,戈一合,o,上,清上,2,
12988,蜾,古火,ko2,蜾蠃蟲也,1,見,全清,k,1745,8,戈一合,o,上,清上,2,
12989,惈,古火,ko2,蒼頡篇果敢作此惈,1,見,全清,k,1745,9,戈一合,o,上,清上,2,
12990,䴹,古火,ko2,餠䴹食,1,見,全清,k,1745,10,戈一合,o,上,清上,2,
12991,粿,古火,ko2,淨米,1,見,全清,k,1745,11,戈一合,o,上,清上,2,
12992,埵,丁果,to2,土埵丁果切十五,5,端,全清,t,1746,1,戈一合,o,上,清上,2,
12993,鬌,丁果,to2,小兒翦髮爲鬌,5,端,全清,t,1746,2,戈一合,o,上,清上,2,
12994,挆,丁果,to2,稱量,5,端,全清,t,1746,3,戈一合,o,上,清上,2,
12995,𦀉,丁果,to2,小崖,5,端,全清,t,1746,4,戈一合,o,上,清上,2,
12996,朵,丁果,to2,木上垂也,5,端,全清,t,1746,5,戈一合,o,上,清上,2,
12997,朶,丁果,to2,上同,5,端,全清,t,1746,6,戈一合,o,上,清上,2,
12998,綞,丁果,to2,綞子綾出字林,5,端,全清,t,1746,7,戈一合,o,上,清上,2,
12999,揣,丁果,to2,摇也又初委切,5,端,全清,t,1746,8,戈一合,o,上,清上,2,
13000,鍺,丁果,to2,車鐗,5,端,全清,t,1746,9,戈一合,o,上,清上,2,
13001,𨹄,丁果,to2,鈌也,5,端,全清,t,1746,10,戈一合,o,上,清上,2,
13002,䤪,丁果,to2,鈌也,5,端,全清,t,1746,11,戈一合,o,上,清上,2,
13003,𥠄,丁果,to2,禾垂皃又丁官切,5,端,全清,t,1746,12,戈一合,o,上,清上,2,
13004,㪜,丁果,to2,試也又初委切,5,端,全清,t,1746,13,戈一合,o,上,清上,2,
13005,𩊜,丁果,to2,履跟縁也,5,端,全清,t,1746,14,戈一合,o,上,清上,2,
13006,褍,丁果,to2,衣正幅也,5,端,全清,t,1746,15,戈一合,o,上,清上,2,
13007,鎖,蘇果,so2,鐵鎖也俗作鏁蘇果切十二,24,心,全清,s,1747,1,戈一合,o,上,清上,2,
13008,瑣,蘇果,so2,靑瑣漢舊儀曰黃門令日暮入對靑瑣丹墀拜名曰夕郎又瑣小皃,24,心,全清,s,1747,2,戈一合,o,上,清上,2,
13009,溑,蘇果,so2,水名,24,心,全清,s,1747,3,戈一合,o,上,清上,2,
13010,葰,蘇果,so2,葰人縣在上黨又蘇瓦切,24,心,全清,s,1747,4,戈一合,o,上,清上,2,
13011,䈗,蘇果,so2,竹名,24,心,全清,s,1747,5,戈一合,o,上,清上,2,
13012,䵀,蘇果,so2,說文曰小麥屑之覈,24,心,全清,s,1747,6,戈一合,o,上,清上,2,
13013,𩹳,蘇果,so2,魚名,24,心,全清,s,1747,7,戈一合,o,上,清上,2,
13014,𥔭,蘇果,so2,小石,24,心,全清,s,1747,8,戈一合,o,上,清上,2,
13015,䣔,蘇果,so2,亭名在河南,24,心,全清,s,1747,9,戈一合,o,上,清上,2,
13016,惢,蘇果,so2,心疑也又醉隨才[棰/捶]二切,24,心,全清,s,1747,10,戈一合,o,上,清上,2,
13017,𢱡,蘇果,so2,動也,24,心,全清,s,1747,11,戈一合,o,上,清上,2,
13018,𧴪,蘇果,so2,貝聲,24,心,全清,s,1747,12,戈一合,o,上,清上,2,
13019,墮,徒果,to6,落也徒果切又他果切十曰,7,定,全濁,t,1748,1,戈一合,o,上,濁上,6,
13020,垛,徒果,to6,射垛亦作𨹄,7,定,全濁,t,1748,2,戈一合,o,上,濁上,6,
13021,𤬾,徒果,to6,長沙呼甌也,7,定,全濁,t,1748,3,戈一合,o,上,濁上,6,
13022,䅜,徒果,to6,小積,7,定,全濁,t,1748,4,戈一合,o,上,濁上,6,
13023,𥬲,徒果,to6,竹名,7,定,全濁,t,1748,5,戈一合,o,上,濁上,6,
13024,𥳔,徒果,to6,上同,7,定,全濁,t,1748,6,戈一合,o,上,濁上,6,
13025,𩊜,徒果,to6,履跟縁也或作𩎫,7,定,全濁,t,1748,7,戈一合,o,上,濁上,6,
13026,䤻,徒果,to6,車轄又犂錧出玉篇,7,定,全濁,t,1748,8,戈一合,o,上,濁上,6,
13027,憜,徒果,to6,嬾憜也說文曰不敬也,7,定,全濁,t,1748,9,戈一合,o,上,濁上,6,
13028,惰,徒果,to6,上同,7,定,全濁,t,1748,10,戈一合,o,上,濁上,6,
13029,嫷,徒果,to6,美也說文曰南楚人謂好曰嫷又吐臥切,7,定,全濁,t,1748,11,戈一合,o,上,濁上,6,
13030,鬌,徒果,to6,又丁果切,7,定,全濁,t,1748,12,戈一合,o,上,濁上,6,
13031,䲊,徒果,to6,魚子巳生又他果弋水二切,7,定,全濁,t,1748,13,戈一合,o,上,濁上,6,
13032,嶞,徒果,to6,山髙,7,定,全濁,t,1748,14,戈一合,o,上,濁上,6,
13033,妥,他果,tho2,安也他果切九,6,透,次清,th,1749,1,戈一合,o,上,清上,2,
13034,媠,他果,tho2,好也,6,透,次清,th,1749,2,戈一合,o,上,清上,2,
13035,隋,他果,tho2,裂肉也又徒果切,6,透,次清,th,1749,3,戈一合,o,上,清上,2,
13036,䲊,他果,tho2,魚子巳生,6,透,次清,th,1749,4,戈一合,o,上,清上,2,
